127.0.0.1 - - [11/Sep/2022:08:05:38 +0545] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:10:19 +0545] "GET /Bug_Tracking_System/AddDepartment.jsp HTTP/1.1" 200 4663
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:10:20 +0545] "GET /Bug_Tracking_System/ViewDepartment.jsp HTTP/1.1" 200 6010
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:10:27 +0545] "GET /Bug_Tracking_System/UpdateDepartment.jsp HTTP/1.1" 200 6072
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:10:29 +0545] "GET /Bug_Tracking_System/UpdateDepartment1.jsp?deptno=6 HTTP/1.1" 200 1630
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:10:33 +0545] "POST /Bug_Tracking_System/UpdateDept HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:10:33 +0545] "GET /Bug_Tracking_System/UpdateDepartment.jsp HTTP/1.1" 200 6072
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:10:43 +0545] "GET /Bug_Tracking_System/ViewEmployee.jsp HTTP/1.1" 200 8422
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:10:50 +0545] "GET /Bug_Tracking_System/DeleteEmp?ecode=27 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:10:50 +0545] "GET /Bug_Tracking_System/ViewEmployee.jsp HTTP/1.1" 200 7854
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:10:54 +0545] "GET /Bug_Tracking_System/ViewEmployee.jsp HTTP/1.1" 200 7854
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:10:56 +0545] "GET /Bug_Tracking_System/UpdateEmployee.jsp HTTP/1.1" 200 9059
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:11:04 +0545] "GET /Bug_Tracking_System/UpdateEmployee1.jsp?ecode=18 HTTP/1.1" 200 4147
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:11:11 +0545] "POST /Bug_Tracking_System/UpdateEmp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:11:11 +0545] "GET /Bug_Tracking_System/UpdateEmployee.jsp HTTP/1.1" 200 9066
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:11:15 +0545] "GET /Bug_Tracking_System/AddProject.jsp HTTP/1.1" 200 6852
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:12:30 +0545] "GET /Bug_Tracking_System/AddProject.jsp HTTP/1.1" 200 6858
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:12:35 +0545] "GET /Bug_Tracking_System/images/prev.gif HTTP/1.1" 404 794
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:12:35 +0545] "GET /Bug_Tracking_System/images/next.gif HTTP/1.1" 404 794
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:13:30 +0545] "GET /Bug_Tracking_System/AddProject.jsp HTTP/1.1" 200 6862
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:13:39 +0545] "GET /Bug_Tracking_System/images/prev.gif HTTP/1.1" 404 794
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:13:39 +0545] "GET /Bug_Tracking_System/images/next.gif HTTP/1.1" 404 794
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:14:09 +0545] "GET /Bug_Tracking_System/AddProject.jsp HTTP/1.1" 200 6862
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:14:12 +0545] "GET /Bug_Tracking_System/images/next.gif HTTP/1.1" 404 794
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:14:12 +0545] "GET /Bug_Tracking_System/images/prev.gif HTTP/1.1" 404 794
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:17:14 +0545] "GET /Bug_Tracking_System/AddProject.jsp HTTP/1.1" 200 6854
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:17:19 +0545] "GET /Bug_Tracking_System/images/prev.gif HTTP/1.1" 404 794
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:17:19 +0545] "GET /Bug_Tracking_System/images/next.gif HTTP/1.1" 404 794
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:17:30 +0545] "GET /Bug_Tracking_System/images/next.gif HTTP/1.1" 404 794
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:17:30 +0545] "GET /Bug_Tracking_System/images/prev.gif HTTP/1.1" 404 794
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:19:15 +0545] "GET /Bug_Tracking_System/EmployeePermission.jsp HTTP/1.1" 200 5864
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:19:20 +0545] "GET /Bug_Tracking_System/EmployeePermisssion?list-0=14&size=1 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:19:20 +0545] "GET /Bug_Tracking_System/EmployeePermission.jsp HTTP/1.1" 200 5242
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:19:23 +0545] "GET /Bug_Tracking_System/AdminViewBugs.jsp HTTP/1.1" 200 23382
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:19:23 +0545] "GET /Bug_Tracking_System/BugImages/fsdf HTTP/1.1" 404 793
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:19:23 +0545] "GET /Bug_Tracking_System/BugImages/Resume%20maker HTTP/1.1" 404 803
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:19:23 +0545] "GET /Bug_Tracking_System/BugImages/gis HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:19:23 +0545] "GET /Bug_Tracking_System/BugImages/Nepal HTTP/1.1" 404 794
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:19:23 +0545] "GET /Bug_Tracking_System/BugImages/webgrabber HTTP/1.1" 404 799
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:19:23 +0545] "GET /Bug_Tracking_System/BugImages/defect HTTP/1.1" 404 795
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:19:23 +0545] "GET /Bug_Tracking_System/BugImages/Ezra HTTP/1.1" 404 793
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:19:23 +0545] "GET /Bug_Tracking_System/BugImages/Ezra%20Solomon HTTP/1.1" 404 803
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:19:23 +0545] "GET /Bug_Tracking_System/BugImages/Resume HTTP/1.1" 404 795
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:19:23 +0545] "GET /Bug_Tracking_System/BugImages/vpn HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:19:23 +0545] "GET /Bug_Tracking_System/BugImages/Nepal HTTP/1.1" 404 794
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:19:23 +0545] "GET /Bug_Tracking_System/BugImages/webgrabber HTTP/1.1" 404 799
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:19:23 +0545] "GET /Bug_Tracking_System/BugImages/gis HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:19:23 +0545] "GET /Bug_Tracking_System/BugImages/defect HTTP/1.1" 404 795
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:19:23 +0545] "GET /Bug_Tracking_System/BugImages/Resume HTTP/1.1" 404 795
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:19:23 +0545] "GET /Bug_Tracking_System/BugImages/vpn HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:19:23 +0545] "GET /Bug_Tracking_System/BugImages/Ezra%20Solomon HTTP/1.1" 404 803
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:19:36 +0545] "GET /Bug_Tracking_System/EmployeePermission.jsp HTTP/1.1" 200 5242
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:19:39 +0545] "GET /Bug_Tracking_System/AddProject.jsp HTTP/1.1" 200 6854
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:19:45 +0545] "GET /Bug_Tracking_System/ViewEmployee.jsp HTTP/1.1" 200 7854
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:19:53 +0545] "GET /Bug_Tracking_System/ViewEmployee.jsp HTTP/1.1" 200 7854
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:19:56 +0545] "GET /Bug_Tracking_System/UpdateEmployee.jsp HTTP/1.1" 200 9066
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:19:58 +0545] "GET /Bug_Tracking_System/UpdateEmployee1.jsp?ecode=22 HTTP/1.1" 200 4151
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:20:12 +0545] "GET /Bug_Tracking_System/UpdateEmployee.jsp HTTP/1.1" 200 9066
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:20:14 +0545] "GET /Bug_Tracking_System/ViewEmployee.jsp HTTP/1.1" 200 7854
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:20:17 +0545] "GET /Bug_Tracking_System/DeleteEmp?ecode=26 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:20:17 +0545] "GET /Bug_Tracking_System/ViewEmployee.jsp HTTP/1.1" 200 7349
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:20:19 +0545] "GET /Bug_Tracking_System/AddDepartment.jsp HTTP/1.1" 200 4663
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:20:21 +0545] "GET /Bug_Tracking_System/ViewDepartment.jsp HTTP/1.1" 200 6010
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:20:24 +0545] "GET /Bug_Tracking_System/UpdateDepartment.jsp HTTP/1.1" 200 6072
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:21:02 +0545] "GET /Bug_Tracking_System/UpdateProject.jsp HTTP/1.1" 200 9241
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:21:05 +0545] "GET /Bug_Tracking_System/UpdateProject1.jsp?pid=17 HTTP/1.1" 200 3136
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:21:18 +0545] "GET /Bug_Tracking_System/UpdateEmployee.jsp HTTP/1.1" 200 8506
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:21:21 +0545] "GET /Bug_Tracking_System/ViewProject.jsp HTTP/1.1" 200 9218
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:21:29 +0545] "GET /Bug_Tracking_System/ViewProject.jsp HTTP/1.1" 200 9218
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:21:50 +0545] "GET /Bug_Tracking_System/UpdateProject.jsp HTTP/1.1" 200 9241
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:21:58 +0545] "GET /Bug_Tracking_System/UpdateProject1.jsp?pid=16 HTTP/1.1" 200 3080
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:22:11 +0545] "GET /Bug_Tracking_System/UpdateProject1.jsp?pid=6 HTTP/1.1" 200 3083
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:22:15 +0545] "POST /Bug_Tracking_System/UpdateProject HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:22:15 +0545] "GET /Bug_Tracking_System/UpdateProject.jsp HTTP/1.1" 200 9242
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:22:25 +0545] "GET /Bug_Tracking_System/UpdateProject1.jsp?pid=9 HTTP/1.1" 200 3099
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:22:29 +0545] "POST /Bug_Tracking_System/UpdateProject HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:22:36 +0545] "POST /Bug_Tracking_System/UpdateProject HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:22:36 +0545] "GET /Bug_Tracking_System/UpdateProject.jsp HTTP/1.1" 200 9239
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:22:49 +0545] "GET /Bug_Tracking_System/ViewProject.jsp HTTP/1.1" 200 9216
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:22:50 +0545] "GET /Bug_Tracking_System/AddProject.jsp HTTP/1.1" 200 6811
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:22:54 +0545] "GET /Bug_Tracking_System/images/prev.gif HTTP/1.1" 404 794
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:22:54 +0545] "GET /Bug_Tracking_System/images/next.gif HTTP/1.1" 404 794
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:24:53 +0545] "GET /Bug_Tracking_System/AddProject.jsp HTTP/1.1" 200 6821
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:24:54 +0545] "GET /Bug_Tracking_System/AddProject.jsp HTTP/1.1" 200 6821
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:25:10 +0545] "GET /Bug_Tracking_System/AddProject.jsp HTTP/1.1" 200 6823
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:25:16 +0545] "GET /Bug_Tracking_System/images/prev.gif HTTP/1.1" 404 794
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:25:16 +0545] "GET /Bug_Tracking_System/images/next.gif HTTP/1.1" 404 794
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:25:25 +0545] "GET /Bug_Tracking_System/AddProj?pname=Blaine+Holder&description=Fugiat+aut+ullam+sed&sdate=9-9-2022+&duration=-20&cname=Ray+Glass&caddress=Eos+enim+voluptas+v&phoneno=%2B1+%28577%29+692-6433&mailid=Nam+est+libero+quia&deptname=Academic11&plead=developer&submit= HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:26:18 +0545] "GET /Bug_Tracking_System/AddProject.jsp HTTP/1.1" 200 6824
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:26:22 +0545] "GET /Bug_Tracking_System/images/prev.gif HTTP/1.1" 404 794
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:26:22 +0545] "GET /Bug_Tracking_System/images/next.gif HTTP/1.1" 404 794
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:27:14 +0545] "GET /Bug_Tracking_System/AddProject.jsp HTTP/1.1" 200 6831
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:27:22 +0545] "GET /Bug_Tracking_System/images/prev.gif HTTP/1.1" 404 794
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:27:22 +0545] "GET /Bug_Tracking_System/images/next.gif HTTP/1.1" 404 794
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:27:30 +0545] "GET /Bug_Tracking_System/AddProj?pname=Calista+Wiley&description=Consectetur+est+est&sdate=7-9-2022+&duration=20&cname=Jasper+Mcclain&caddress=Distinctio+Voluptat&phoneno=%2B1+%28954%29+661-1621&mailid=Nostrud+necessitatib&deptname=abc&plead=developer&submit= HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:27:30 +0545] "GET /Bug_Tracking_System/ViewProject.jsp?msg=Successfully%20saved HTTP/1.1" 200 9683
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:28:38 +0545] "GET /Bug_Tracking_System/DeleteProject?pid=18 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:28:38 +0545] "GET /Bug_Tracking_System/ViewProject.jsp HTTP/1.1" 200 9216
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:28:47 +0545] "GET /Bug_Tracking_System/EmployeePermission.jsp HTTP/1.1" 200 5242
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:28:51 +0545] "GET /Bug_Tracking_System/AddProject.jsp HTTP/1.1" 200 6831
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:29:00 +0545] "GET /Bug_Tracking_System/images/next.gif HTTP/1.1" 404 794
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:29:00 +0545] "GET /Bug_Tracking_System/images/prev.gif HTTP/1.1" 404 794
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:29:07 +0545] "GET /Bug_Tracking_System/AddProj?pname=Craig+Bridges&description=Adipisci+nisi+offici&sdate=9-9-2022+&duration=30&cname=Ebony+Alford&caddress=Reprehenderit+sed+be&phoneno=%2B1+%28981%29+576-8566&mailid=Cupidatat+eum+sed+ac&deptname=Development&plead=developer&submit= HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:29:07 +0545] "GET /Bug_Tracking_System/ViewProject.jsp?msg=Successfully%20saved HTTP/1.1" 200 9690
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:29:13 +0545] "GET /Bug_Tracking_System/AddProject.jsp HTTP/1.1" 200 6831
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:29:17 +0545] "GET /Bug_Tracking_System/images/prev.gif HTTP/1.1" 404 794
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:29:17 +0545] "GET /Bug_Tracking_System/images/next.gif HTTP/1.1" 404 794
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:29:23 +0545] "GET /Bug_Tracking_System/AddProj?pname=Amanda+Maldonado&description=Neque+nisi+et+qui+se&sdate=2-9-2022+&duration=60&cname=Judah+Sloan&caddress=Sint+do+enim+optio&phoneno=%2B1+%28409%29+737-2267&mailid=Aut+ab+autem+ea+volu&deptname=Teagan+Ramsey&plead=tester&submit= HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:29:23 +0545] "GET /Bug_Tracking_System/ViewProject.jsp?msg=Successfully%20saved HTTP/1.1" 200 10164
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:29:30 +0545] "GET /Bug_Tracking_System/DeleteProject?pid=6 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:29:30 +0545] "GET /Bug_Tracking_System/ViewProject.jsp HTTP/1.1" 200 9735
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:29:33 +0545] "GET /Bug_Tracking_System/DeleteProject?pid=16 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:29:33 +0545] "GET /Bug_Tracking_System/ViewProject.jsp HTTP/1.1" 200 9305
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:29:35 +0545] "GET /Bug_Tracking_System/DeleteProject?pid=15 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:29:35 +0545] "GET /Bug_Tracking_System/ViewProject.jsp HTTP/1.1" 200 8863
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:29:43 +0545] "GET /Bug_Tracking_System/DeleteProject?pid=9 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:29:43 +0545] "GET /Bug_Tracking_System/ViewProject.jsp HTTP/1.1" 200 8435
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:29:46 +0545] "GET /Bug_Tracking_System/DeleteProject?pid=7 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:29:46 +0545] "GET /Bug_Tracking_System/ViewProject.jsp HTTP/1.1" 200 8003
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:29:48 +0545] "GET /Bug_Tracking_System/DeleteProject?pid=8 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:29:48 +0545] "GET /Bug_Tracking_System/ViewProject.jsp HTTP/1.1" 200 7588
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:29:57 +0545] "GET /Bug_Tracking_System/ViewEmployee.jsp HTTP/1.1" 200 7349
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:30:00 +0545] "GET /Bug_Tracking_System/DeleteEmp?ecode=13 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:30:00 +0545] "GET /Bug_Tracking_System/ViewEmployee.jsp HTTP/1.1" 200 6867
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:30:01 +0545] "GET /Bug_Tracking_System/DeleteEmp?ecode=12 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:30:01 +0545] "GET /Bug_Tracking_System/ViewEmployee.jsp HTTP/1.1" 200 6383
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:30:09 +0545] "GET /Bug_Tracking_System/DeleteEmp?ecode=14 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:30:09 +0545] "GET /Bug_Tracking_System/ViewEmployee.jsp HTTP/1.1" 200 5878
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:30:19 +0545] "GET /Bug_Tracking_System/ViewEmployee.jsp HTTP/1.1" 200 5878
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:30:22 +0545] "GET /Bug_Tracking_System/UpdateEmployee.jsp HTTP/1.1" 200 6863
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:30:30 +0545] "GET /Bug_Tracking_System/ViewEmployee.jsp HTTP/1.1" 200 5878
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:38:52 +0545] "GET /Bug_Tracking_System/ViewEmployee.jsp HTTP/1.1" 200 5878
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:38:53 +0545] "GET /Bug_Tracking_System/ViewEmployee.jsp HTTP/1.1" 200 5878
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:38:54 +0545] "GET /Bug_Tracking_System/ViewEmployee.jsp HTTP/1.1" 200 5878
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:38:56 +0545] "GET /Bug_Tracking_System/AddProject.jsp HTTP/1.1" 200 6703
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:38:58 +0545] "GET /Bug_Tracking_System/ViewProject.jsp HTTP/1.1" 200 7588
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:39:04 +0545] "GET /Bug_Tracking_System/AddProject.jsp HTTP/1.1" 200 6703
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:39:12 +0545] "GET /Bug_Tracking_System/images/prev.gif HTTP/1.1" 404 794
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:39:12 +0545] "GET /Bug_Tracking_System/images/next.gif HTTP/1.1" 404 794
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:39:18 +0545] "GET /Bug_Tracking_System/AddProj?pname=Ezra&description=Velit+odit+ex+velit+&sdate=9-9-2022+&duration=22&cname=Dante+Finley&caddress=Irure+ex+ullam+minim&phoneno=%2B1+%28799%29+903-4135&mailid=Assumenda+recusandae&deptname=Teagan+Ramsey&plead=rihana&submit= HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [11/Sep/2022:08:59:25 +0545] "GET /Bug_Tracking_System/AddProject.jsp HTTP/1.1" 500 2074
0:0:0:0:0:0:0:1 - - [11/Sep/2022:09:00:04 +0545] "GET /Bug_Tracking_System/AddProject.jsp HTTP/1.1" 200 6712
0:0:0:0:0:0:0:1 - - [11/Sep/2022:09:00:08 +0545] "GET /Bug_Tracking_System/AddProject.jsp HTTP/1.1" 200 6712
0:0:0:0:0:0:0:1 - - [11/Sep/2022:09:00:10 +0545] "GET /Bug_Tracking_System/ViewProject.jsp HTTP/1.1" 200 7588
0:0:0:0:0:0:0:1 - - [11/Sep/2022:09:00:31 +0545] "GET /Bug_Tracking_System/AddProject.jsp HTTP/1.1" 200 6712
0:0:0:0:0:0:0:1 - - [11/Sep/2022:09:00:36 +0545] "GET /Bug_Tracking_System/images/next.gif HTTP/1.1" 404 794
0:0:0:0:0:0:0:1 - - [11/Sep/2022:09:00:36 +0545] "GET /Bug_Tracking_System/images/prev.gif HTTP/1.1" 404 794
0:0:0:0:0:0:0:1 - - [11/Sep/2022:09:00:49 +0545] "GET /Bug_Tracking_System/AddProj?pname=Ezra&description=Aliquip+assumenda+qu&sdate=8-9-2022+&duration=20&cname=Kirkff&caddress=Sed+ab+culpa+irure+n&phoneno=%2B1+%28529%29+558-7467&mailid=Excepturi+sed+volupt&deptname=testing&plead=rama&submit= HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [11/Sep/2022:09:02:18 +0545] "GET /Bug_Tracking_System/AddProject.jsp HTTP/1.1" 500 2206
0:0:0:0:0:0:0:1 - - [11/Sep/2022:09:03:14 +0545] "GET /Bug_Tracking_System/ViewProject.jsp HTTP/1.1" 200 7588
0:0:0:0:0:0:0:1 - - [11/Sep/2022:09:03:14 +0545] "GET /Bug_Tracking_System/ViewProject.jsp HTTP/1.1" 200 7588
0:0:0:0:0:0:0:1 - - [11/Sep/2022:09:03:15 +0545] "GET /Bug_Tracking_System/ViewProject.jsp HTTP/1.1" 200 7588
0:0:0:0:0:0:0:1 - - [11/Sep/2022:09:03:23 +0545] "GET /Bug_Tracking_System/AddProject.jsp HTTP/1.1" 500 2217
0:0:0:0:0:0:0:1 - - [11/Sep/2022:09:04:44 +0545] "GET /Bug_Tracking_System/ViewProject.jsp HTTP/1.1" 200 7588
0:0:0:0:0:0:0:1 - - [11/Sep/2022:09:04:44 +0545] "GET /Bug_Tracking_System/ViewProject.jsp HTTP/1.1" 200 7588
0:0:0:0:0:0:0:1 - - [11/Sep/2022:09:04:44 +0545] "GET /Bug_Tracking_System/ViewProject.jsp HTTP/1.1" 200 7588
0:0:0:0:0:0:0:1 - - [11/Sep/2022:09:04:44 +0545] "GET /Bug_Tracking_System/ViewProject.jsp HTTP/1.1" 200 7588
0:0:0:0:0:0:0:1 - - [11/Sep/2022:09:04:46 +0545] "GET /Bug_Tracking_System/AddProject.jsp HTTP/1.1" 500 2217
